count_http,count_https,countdot,count-,count_,counttilde,domain_age,regis_length,SSL_certificate,type
0,0,2,0,0,0,1.0322597702096168,0.8522726105763804,1,0
0,0,1,7,1,0,-0.015326290618437113,-0.10832105393937327,1,0
0,0,1,3,0,0,-0.015326290618437113,-0.0035290178103819653,1,0
0,0,1,9,0,0,-0.17292773339787884,-0.30917245651993996,1,0
0,0,1,0,0,0,-0.36761186859601275,-0.4226971623263472,1,0
0,0,1,0,0,0,0.438936691510542,0.3195797602540079,1,0
0,0,1,0,0,0,-0.15438638718853276,-0.2131130900683646,1,0
1,0,3,6,0,0,-0.5993786962128388,-0.10832105393937327,1,0
0,0,1,0,0,0,-0.15438638718853276,-0.2131130900683646,1,0
0,0,1,16,0,0,-0.7940628314109728,-0.8505979765197283,1,0
0,0,1,10,0,0,-0.0338676368277832,-0.10832105393937327,1,0
0,0,1,0,0,0,1.0044477508955976,0.8522726105763804,1,0
0,0,2,2,0,0,1.097154481942328,0.9483319770279558,1,0
0,0,2,0,0,0,0.7355982308600794,1.384965460898753,1,0
0,0,3,5,0,0,-0.49740129206143535,-0.5274891984553385,1,0
0,0,2,4,0,0,0.012485728695582015,-0.10832105393937327,1,0
0,0,1,0,0,0,-0.5715666768988197,-0.5362218681327545,1,0
0,0,3,0,0,0,1.097154481942328,0.9570646467053717,1,0
0,0,2,3,0,0,0.12373380595165853,0.9570646467053717,1,0
0,0,1,0,0,0,-0.15438638718853276,-0.2131130900683646,1,0
0,0,2,1,1,0,0.42966601840586893,0.3195797602540079,1,0
1,0,2,0,2,0,0.865387654325502,0.7474805744473891,1,0
0,0,2,2,0,0,-0.024596963723110158,-0.0035290178103819653,1,0
0,0,1,0,0,0,-0.5808373500034928,-0.6410139042617458,1,0
0,0,2,0,2,0,0.3091472680451194,0.2147877241250166,1,0
0,0,1,8,1,0,-0.210010425816571,-0.2131130900683646,1,0
0,0,1,0,3,0,-0.3212585030726475,-0.10832105393937327,1,0
0,0,2,0,0,0,-0.0987623485604945,0.3195797602540079,1,0
0,0,3,0,1,0,-0.12657436787451362,-0.0035290178103819653,1,0
0,0,1,0,0,0,0.8468463081161559,0.7474805744473891,1,0
0,0,2,0,1,0,0.3091472680451194,0.2147877241250166,1,0
0,0,1,2,0,0,-0.15438638718853276,-0.2131130900683646,1,0
0,0,2,0,2,0,0.5594554418712916,0.4243717963829992,1,0
1,0,2,0,1,0,0.865387654325502,0.7474805744473891,1,0
0,0,3,1,0,0,-0.2749051375492823,-0.3179051261973559,1,0
0,0,1,4,0,0,1.0137184240002706,0.8522726105763804,1,0
0,0,1,0,0,0,0.6799741922320411,0.6339558686409819,1,0
0,0,1,0,0,0,0.1330044790563316,0.10999568799602528,1,0
0,0,1,0,1,0,-0.15438638718853276,-0.2131130900683646,1,0
0,0,2,5,0,0,0.9859064046862516,0.8522726105763804,1,0
0,0,2,0,2,0,-0.19146907960722492,-0.3179051261973559,1,0
0,0,2,0,0,0,0.9210116929535402,0.7474805744473891,1,0
0,0,1,4,0,0,1.106425155047001,1.061856682834363,1,0
0,0,2,0,0,0,1.9871390999909402,1.7430049176728066,1,0
0,0,2,5,5,0,0.9210116929535402,0.9745299860602036,1,0
0,0,2,1,0,0,1.097154481942328,0.9570646467053717,1,0
0,0,1,3,0,0,0.7912222694881177,1.201579397673018,1,0
0,0,1,3,0,0,0.865387654325502,0.7474805744473891,1,0
0,0,2,0,0,0,0.24425255631240808,0.2147877241250166,1,0
0,0,3,0,0,0,0.5687261149759646,0.3807084479959195,1,0
0,0,1,1,0,0,0.4852900570339072,0.4243717963829992,1,0
0,0,3,1,1,0,0.7355982308600794,1.384965460898753,1,0
0,0,1,0,1,0,0.49456073013858026,0.4243717963829992,1,0
0,0,1,0,0,0,1.4679814061292498,1.2714407550923457,1,0
0,0,1,4,0,0,1.0137184240002706,0.8522726105763804,1,0
0,0,2,0,0,0,-0.4325065803287241,-0.2131130900683646,1,0
0,0,1,1,0,0,-0.024596963723110158,-0.10832105393937327,1,0
0,0,2,0,2,0,0.02175640180025506,0.10999568799602528,1,0
0,0,1,0,0,0,0.438936691510542,0.3195797602540079,1,0
0,0,1,0,0,0,-0.15438638718853276,-0.2131130900683646,1,0
0,0,5,0,1,0,0.9488237122675593,0.8522726105763804,1,0
0,0,2,0,0,0,-0.015326290618437113,-0.0035290178103819653,1,0
0,0,2,0,4,0,0.3091472680451194,0.2147877241250166,1,0
0,0,1,0,0,0,-0.0338676368277832,-0.10832105393937327,1,0
0,0,2,1,0,0,-1.6469647570408927,-1.6976669352290747,1,0
0,0,1,13,0,0,-0.627190715526858,-0.7458059403907371,1,0
0,0,2,5,1,0,0.652162172918022,0.5291638325119905,1,0
0,0,1,0,0,0,0.874658327430175,0.7474805744473891,1,0
0,0,2,1,0,0,0.39258332598717677,0.8522726105763804,1,0
0,0,1,0,0,0,-1.915814277076411,-1.9072510074870574,1,0
0,0,2,0,0,0,0.7170568846507333,0.5291638325119905,1,0
0,0,2,0,0,0,-0.3583411954913397,-0.3179051261973559,1,0
0,0,4,0,0,0,0.9859064046862516,0.8522726105763804,1,0
0,0,2,0,0,0,-0.3119878299679745,-0.4226971623263472,1,0
0,0,2,1,0,0,-0.5344839844801276,-0.6410139042617458,1,0
1,1,1,0,3,0,0.865387654325502,1.1666487189633543,1,0
0,0,1,17,0,0,0.5501847687666185,0.4243717963829992,1,0
0,0,2,0,1,0,0.7819515963834446,1.5945495331567356,1,0
0,0,1,3,0,0,0.25352322941708116,0.10999568799602528,1,0
0,0,1,0,0,0,-0.08022100235114842,-0.0035290178103819653,1,0
0,0,1,0,0,0,0.10519245974231245,-0.0035290178103819653,1,0
0,0,2,0,3,0,0.8375756350114829,1.0181933344472833,1,0
0,0,2,0,1,0,-0.2749051375492823,-0.3179051261973559,1,0
1,0,2,8,0,0,-0.5437546575848006,-0.6410139042617458,1,0
0,0,2,1,3,0,1.1620491936750394,0.9570646467053717,1,0
0,0,3,0,0,0,0.20716986389371592,0.10999568799602528,1,0
0,0,1,3,0,0,0.9488237122675593,0.7474805744473891,1,0
0,0,2,1,0,0,0.31841794114979244,0.3195797602540079,1,0
0,0,2,0,0,0,-0.15438638718853276,-0.2131130900683646,1,0
0,0,1,1,0,0,0.17935784457969678,0.10999568799602528,1,0
0,0,1,10,0,0,-0.015326290618437113,-0.10832105393937327,1,0
0,0,1,0,0,0,0.865387654325502,1.1666487189633543,1,0
0,0,1,0,0,0,0.5316434225572725,0.4243717963829992,1,0
0,0,1,1,0,0,0.8375756350114829,1.0181933344472833,1,0
0,0,2,0,1,0,1.8666203496301907,1.7342722479953907,1,0
0,0,2,4,0,0,0.9673650584769055,0.7736785834796369,1,0
0,0,1,0,0,0,-0.15438638718853276,-0.2131130900683646,1,0
0,0,2,1,3,0,0.44820736461521504,0.7474805744473891,1,0
0,0,2,0,1,0,0.7355982308600794,1.1666487189633543,1,0
0,0,1,0,0,0,-0.33979984928199364,-0.3179051261973559,1,0
0,0,1,0,0,0,0.670703519127368,0.5291638325119905,1,0
0,0,1,3,0,0,-0.0060556175137640705,-0.10832105393937327,1,0
0,0,1,0,0,0,0.4111246721965229,0.3195797602540079,1,0
0,0,2,1,0,0,-0.19146907960722492,-0.3179051261973559,1,0
0,0,1,0,6,0,0.49456073013858026,0.4243717963829992,1,0
1,0,2,10,0,0,0.670703519127368,0.9570646467053717,1,0
0,0,1,0,0,0,-0.1173036947698406,-0.2131130900683646,1,0
0,0,1,0,0,0,0.17935784457969678,0.10999568799602528,1,0
0,0,1,0,1,0,-0.2934464837586284,-0.4226971623263472,1,0
0,0,2,4,0,0,0.012485728695582015,0.2147877241250166,1,0
0,0,2,2,0,0,0.5409140956619455,0.5291638325119905,1,0
0,0,3,9,0,0,1.0137184240002706,0.8522726105763804,1,0
0,0,2,0,0,0,-0.41396523411937797,-0.5274891984553385,1,0
0,0,1,3,0,0,0.031027074904928103,-0.0035290178103819653,1,0
0,0,1,0,1,0,-0.15438638718853276,-0.2131130900683646,1,0
0,0,1,8,0,0,0.02175640180025506,-0.10832105393937327,1,0
0,0,2,0,0,0,-0.6550027348408771,-0.7458059403907371,1,0
0,0,1,8,0,0,-0.8311455238296649,-0.8505979765197283,1,0
0,0,1,2,0,0,-0.024596963723110158,-0.10832105393937327,1,0
0,0,1,0,0,0,0.874658327430175,0.7474805744473891,1,0
1,0,1,1,4,0,-0.26563446444460925,-0.3179051261973559,1,0
0,0,1,0,0,0,-0.6642734079455501,-0.7458059403907371,1,0
0,0,1,2,0,0,0.031027074904928103,-0.0035290178103819653,1,0
0,0,1,1,0,0,0.04029774800960115,0.04013433057669775,1,0
0,0,2,4,0,0,0.9859064046862516,0.8522726105763804,1,0
0,0,1,0,2,0,0.02175640180025506,-0.10832105393937327,1,0
0,0,3,0,0,0,0.5872674611853107,1.1666487189633543,1,0
0,0,1,0,0,0,-0.41396523411937797,-0.4226971623263472,1,0
0,0,2,0,1,0,-0.015326290618437113,0.10999568799602528,1,0
1,0,2,8,0,0,0.670703519127368,0.9570646467053717,1,0
0,0,1,6,0,0,0.7726809232787716,0.6601538776732296,1,0
0,0,1,0,0,0,-0.3768825417006858,-0.4226971623263472,1,0
0,0,2,0,0,0,0.5223727494525994,0.4243717963829992,1,0
0,0,2,1,0,0,-0.19146907960722492,-0.3179051261973559,1,0
0,0,2,0,6,0,0.3091472680451194,0.2147877241250166,1,0
0,0,3,1,0,0,-0.08022100235114842,0.3195797602540079,1,0
0,0,1,0,0,0,-0.6642734079455501,-0.7458059403907371,1,0
0,0,2,0,2,0,0.3091472680451194,0.2147877241250166,1,0
1,0,4,8,0,0,0.8468463081161559,0.7474805744473891,1,0
0,0,2,1,0,0,0.7355982308600794,1.384965460898753,1,0
0,0,1,2,0,0,0.6150794804993298,0.4243717963829992,1,0
0,0,2,0,3,0,0.438936691510542,0.4243717963829992,1,0
0,0,3,0,0,0,0.9859064046862516,0.8522726105763804,1,0
0,0,1,14,0,0,0.34622996046381155,0.22352039380243255,1,0
1,0,2,1,4,0,-0.5530253306894736,-0.6410139042617458,1,0
0,0,3,0,0,1,0.9488237122675593,0.8522726105763804,1,0
0,0,2,0,2,0,0.3091472680451194,0.2147877241250166,1,0
0,0,1,2,0,0,0.865387654325502,1.1666487189633543,1,0
0,0,2,0,0,0,0.05883909421894723,-0.0035290178103819653,1,0
1,0,1,13,0,0,-0.024596963723110158,-0.09958838426195733,1,0
0,0,2,1,0,0,-0.08949167545582146,-0.2131130900683646,1,0
0,0,1,0,0,0,0.865387654325502,1.1666487189633543,1,0
0,0,1,0,1,0,0.9673650584769055,1.8041336054147181,1,0
0,0,1,0,0,0,0.47601938392923415,0.4243717963829992,1,0
0,0,1,1,0,0,-0.5159426382707815,-0.6410139042617458,1,0
0,0,1,0,0,0,0.8375756350114829,0.7474805744473891,1,0
0,0,2,0,0,0,1.8758910227348637,1.6993415692857268,1,0
0,0,2,0,1,0,0.883929000534848,0.8522726105763804,1,0
0,0,2,1,0,0,0.49456073013858026,0.3195797602540079,1,0
0,0,1,0,0,0,0.865387654325502,1.1666487189633543,1,0
0,0,2,5,0,0,-1.6191527377268735,-1.5928748991000836,1,0
0,0,2,0,0,0,-0.061679656141802326,-0.2131130900683646,1,0
0,0,1,0,0,0,0.9673650584769055,1.8041336054147181,1,0
0,0,2,0,0,0,0.5316434225572725,0.5291638325119905,1,0
0,0,2,0,0,0,-0.23782244513059014,-0.3179051261973559,1,0
0,0,2,0,0,0,-0.0987623485604945,0.3195797602540079,1,0
0,0,2,0,0,0,0.5872674611853107,0.4243717963829992,1,0
0,0,4,0,0,0,-2.2588291819493134,-2.2303597855514474,1,0
0,0,3,3,0,0,0.4852900570339072,0.4243717963829992,1,0
0,0,4,0,1,0,0.33695928735913855,0.1973223847701847,1,0
0,0,1,1,0,0,1.0137184240002706,0.8522726105763804,1,0
1,0,2,0,5,0,1.532876117861961,1.384965460898753,1,0
0,0,1,1,0,0,-0.15438638718853276,-0.2131130900683646,1,0
0,0,1,3,0,0,-0.5344839844801276,-0.5362218681327545,1,0
0,0,3,0,6,0,0.8931996736395211,0.8522726105763804,1,0
0,0,5,0,1,1,0.9488237122675593,0.8522726105763804,1,0
0,0,1,2,0,0,1.106425155047001,1.061856682834363,1,0
0,0,1,0,0,0,2.0520338117236516,2.013717677672701,1,0
0,0,2,0,1,0,-0.015326290618437113,0.10999568799602528,1,0
0,0,2,0,0,0,0.09592178663763941,-0.0035290178103819653,1,0
0,0,1,2,0,0,0.24425255631240808,0.10999568799602528,1,0
0,0,2,2,0,0,1.087883808837655,1.2801734247697616,1,0
0,0,5,1,0,0,-0.8774988893530301,-0.9553900126487197,1,0
0,0,1,13,2,0,0.8375756350114829,0.7474805744473891,1,0
0,0,2,0,2,0,0.003215055590908973,0.1361936970282731,1,0
1,0,1,11,0,0,-0.12657436787451362,-0.0035290178103819653,1,0
0,0,1,0,0,0,-0.2749051375492823,-0.3179051261973559,1,0
0,0,2,0,6,0,0.14227515216100461,-0.0035290178103819653,1,0
0,0,1,0,0,0,0.5687261149759646,0.5291638325119905,1,0
1,0,1,9,0,0,0.225711210103062,0.2147877241250166,1,0
0,0,1,2,0,0,0.4574780377198881,0.3195797602540079,1,0
0,0,2,1,0,0,-0.7013561003642423,-0.7458059403907371,1,0
0,0,2,4,0,0,0.9859064046862516,0.8522726105763804,1,0
0,0,1,2,0,0,0.865387654325502,0.8522726105763804,1,0
0,0,2,0,1,0,-0.41396523411937797,-0.5274891984553385,1,0
0,0,1,9,0,0,0.9210116929535402,0.7474805744473891,1,0
0,0,2,0,0,0,0.5965381342899837,0.4767678144474949,1,0
0,0,1,2,0,0,0.9302823660582132,0.7474805744473891,1,0
0,0,1,2,0,0,0.7355982308600794,0.8522726105763804,1,0
1,0,1,12,0,0,1.1342371743610202,1.5945495331567356,1,0
0,0,2,0,0,0,-2.2402878357399674,-2.2303597855514474,1,0
0,0,1,8,0,0,0.9395530391628863,0.7474805744473891,1,0
2,0,2,1,0,0,0.42039534530119593,0.3195797602540079,1,0
0,0,4,3,0,0,0.9859064046862516,0.8522726105763804,1,0
0,0,1,16,0,0,-0.6179200424221849,-0.6410139042617458,1,0
0,0,2,0,1,0,-0.015326290618437113,0.10999568799602528,1,0
0,0,2,1,0,0,0.10519245974231245,-0.0035290178103819653,1,0
0,0,3,5,1,0,0.661432846022695,0.5204311628345746,1,0
1,0,1,13,0,0,0.4111246721965229,0.7300152350925572,1,0
0,0,1,0,0,0,-0.1173036947698406,-0.2131130900683646,1,0
0,0,2,1,2,0,0.20716986389371592,0.10999568799602528,1,0
0,0,2,0,1,0,-0.052408983037129285,-0.10832105393937327,1,0
1,0,2,12,0,0,-0.26563446444460925,-0.3179051261973559,1,0
0,0,2,0,5,0,0.8375756350114829,1.0181933344472833,1,0
0,0,1,0,0,0,0.42039534530119593,0.3195797602540079,1,0
0,0,1,1,5,0,-0.210010425816571,-0.2131130900683646,1,0
0,0,1,2,0,0,-0.024596963723110158,-0.10832105393937327,1,0
0,0,2,0,0,0,-0.0060556175137640705,-0.10832105393937327,1,0
1,0,1,12,0,0,1.1342371743610202,1.5945495331567356,1,0
0,0,1,15,0,0,1.0229890971049438,0.8522726105763804,1,0
0,0,1,3,0,0,0.25352322941708116,0.10999568799602528,1,0
0,0,1,4,0,0,-0.024596963723110158,-0.10832105393937327,1,0
0,0,2,0,1,0,0.652162172918022,0.5291638325119905,1,0
0,0,1,0,0,0,0.21644053699838897,0.10999568799602528,1,0
0,0,2,1,0,0,1.8758910227348637,1.6382128815438153,1,0
1,0,1,1,4,0,-0.26563446444460925,-0.3179051261973559,1,0
0,0,3,0,0,0,-0.15438638718853276,-0.10832105393937327,1,0
1,1,1,12,0,0,-0.645732061736204,-0.7458059403907371,1,0
2,0,2,1,0,0,0.42039534530119593,0.3195797602540079,1,0
0,0,2,4,0,0,0.5223727494525994,0.4243717963829992,1,0
0,0,1,0,0,0,0.874658327430175,0.7474805744473891,1,0
0,0,1,6,0,0,-0.3027171568633015,-0.0035290178103819653,1,0
1,0,1,10,0,0,-0.8033335045156458,-0.2131130900683646,1,0
0,0,1,0,0,0,0.3555006335684846,0.2147877241250166,1,0
1,0,2,0,2,0,0.865387654325502,0.7474805744473891,1,0
0,0,2,0,1,0,0.3740419797778307,0.2147877241250166,1,0
0,0,6,0,0,0,-0.4417772534333971,-0.5274891984553385,1,0
0,0,1,0,0,0,0.438936691510542,0.3195797602540079,1,0
0,0,2,1,0,0,0.04029774800960115,0.8522726105763804,1,0
0,0,1,0,1,0,0.7819515963834446,0.6339558686409819,1,0
0,0,1,4,0,0,-0.4417772534333971,-0.4226971623263472,1,0
0,0,2,0,2,0,-0.7847921583062997,-0.8505979765197283,1,0
0,0,1,0,0,0,-1.5449873528894893,-1.4880828629710923,1,0
0,0,1,0,0,0,0.865387654325502,1.1666487189633543,1,0
0,0,1,0,1,0,0.9210116929535402,0.7125498957377253,1,0
1,0,3,1,1,0,0.38331265288250377,0.2147877241250166,1,0
0,0,1,1,0,0,0.865387654325502,0.7474805744473891,1,0
1,0,1,4,0,0,0.8004929425927907,1.1666487189633543,1,0
0,0,1,0,0,0,0.7355982308600794,1.384965460898753,1,0
2,0,2,1,0,0,-0.8218748507249919,-0.8505979765197283,1,0
0,0,2,0,0,0,-0.5993786962128388,-0.6410139042617458,1,0
0,0,2,0,0,0,-0.5993786962128388,-0.0035290178103819653,1,0
0,0,2,0,1,0,0.8004929425927907,0.8522726105763804,1,0
0,0,1,0,0,0,-1.9714383157044493,-2.0207757132934647,1,0
0,0,2,2,0,0,0.17008717147502375,0.01393632154444992,1,0
0,0,1,0,0,0,-0.015326290618437113,-0.0035290178103819653,1,0
0,0,2,0,2,0,0.3091472680451194,0.2147877241250166,1,0
0,0,1,11,0,0,-0.20073975271189798,-0.3179051261973559,1,0
0,0,2,0,1,0,-0.015326290618437113,0.10999568799602528,1,0
0,0,2,0,3,0,1.1527785205703662,1.384965460898753,1,0
0,0,2,0,0,0,0.10519245974231245,-0.0035290178103819653,1,0
0,0,3,1,0,0,0.5038314032432533,0.4331044660604152,1,0
0,0,2,0,0,0,0.7263275577554064,0.5291638325119905,1,0
0,0,1,0,0,0,0.438936691510542,0.3195797602540079,1,0
0,0,1,0,0,0,-0.19146907960722492,-0.26550910813286027,1,0
1,0,2,14,0,0,-2.15685177779791,-2.125567749422456,1,0
0,0,2,0,0,0,0.6799741922320411,0.6339558686409819,1,0
0,0,2,0,0,0,1.0137184240002706,0.8522726105763804,1,0
0,0,2,0,5,0,0.3091472680451194,0.2147877241250166,1,0
0,0,1,1,0,0,-0.7291681196782615,-0.7458059403907371,1,0
0,0,2,0,0,0,0.4111246721965229,1.1666487189633543,1,0
0,0,1,0,0,0,-0.22855177202591712,-0.2131130900683646,1,0
0,0,2,0,0,0,-0.0987623485604945,0.3195797602540079,1,0
0,0,2,0,0,0,0.003215055590908973,-0.0035290178103819653,1,0
0,0,1,0,0,0,-0.8774988893530301,-0.9553900126487197,1,0
1,0,1,11,0,0,0.1608164983703507,-0.0035290178103819653,1,0
0,0,2,1,0,0,0.5594554418712916,0.4243717963829992,1,0
0,0,3,0,0,0,0.6892448653367141,0.5291638325119905,1,0
0,0,1,0,0,0,0.5316434225572725,0.4243717963829992,1,0
0,0,2,0,0,0,-0.0987623485604945,0.3195797602540079,1,0
0,0,1,3,0,0,-0.024596963723110158,-0.10832105393937327,1,0
0,0,2,0,3,0,0.031027074904928103,-0.10832105393937327,1,0
0,0,2,3,2,0,0.5501847687666185,0.4243717963829992,1,0
0,0,2,1,0,0,1.0044477508955976,0.7998765925118848,1,0
1,0,2,10,0,0,-0.7940628314109728,-0.8505979765197283,1,0
0,0,1,5,0,0,0.1330044790563316,-0.0035290178103819653,1,0
0,0,1,1,0,0,-0.26563446444460925,0.10999568799602528,1,0
0,0,1,1,0,0,0.42039534530119593,0.3195797602540079,1,0
0,0,2,0,3,0,0.3091472680451194,0.2147877241250166,1,0
1,0,1,7,0,0,0.8375756350114829,0.7474805744473891,1,0
0,0,2,1,0,0,0.5038314032432533,0.6339558686409819,1,0
1,0,1,14,0,0,-0.6086493693175119,-0.6410139042617458,1,0
0,0,1,4,0,0,-0.17292773339787884,0.10999568799602528,1,0
0,0,1,3,0,0,-0.3305291761773206,-0.4226971623263472,1,0
0,0,1,0,0,0,-1.4708219680521049,-1.4880828629710923,1,0
0,0,1,0,0,0,0.2813352487311003,0.10999568799602528,1,0
0,0,1,2,0,0,0.7355982308600794,1.384965460898753,1,0
0,0,1,1,0,0,0.003215055590908973,-0.10832105393937327,1,0
0,0,1,1,0,0,0.1608164983703507,0.005203651867033978,1,0
0,0,2,1,0,0,0.39258332598717677,0.8522726105763804,1,0
0,0,1,0,0,0,0.7355982308600794,1.384965460898753,1,0
0,0,2,0,2,0,-0.6828147541548962,-0.7458059403907371,1,0
1,0,1,7,0,0,-0.7291681196782615,-0.8505979765197283,1,0
0,0,1,3,0,0,0.8375756350114829,1.0181933344472833,1,0
0,0,1,3,0,0,0.8468463081161559,0.7824112531570528,1,0
0,0,1,4,0,0,0.9302823660582132,0.7474805744473891,1,0
0,0,2,0,1,0,0.1978991907890429,0.10999568799602528,1,0
0,0,2,0,1,0,0.5223727494525994,0.4243717963829992,1,0
0,0,2,0,0,0,0.9859064046862516,0.8522726105763804,1,0
0,0,1,0,0,0,0.9210116929535402,0.7474805744473891,1,0
0,0,1,0,0,0,0.9210116929535402,0.7125498957377253,1,0
0,0,1,0,0,0,1.5885001564899994,1.5858168634793195,1,0
0,0,2,0,0,0,-0.1821984065025519,-0.10832105393937327,1,0
0,0,2,0,1,0,-0.015326290618437113,0.10999568799602528,1,0
1,0,2,8,0,0,-0.5437546575848006,-0.6410139042617458,1,0
0,0,1,1,0,0,-0.1636570602932058,-0.2131130900683646,1,0
0,0,1,1,0,0,0.10519245974231245,-0.0035290178103819653,1,0
0,0,1,2,0,0,-0.015326290618437113,-0.0035290178103819653,1,0
0,0,1,0,0,0,0.7726809232787716,1.5945495331567356,1,0
0,0,2,0,1,0,0.3091472680451194,0.2147877241250166,1,0
0,0,1,0,0,0,0.49456073013858026,0.4243717963829992,1,0
0,0,2,2,0,0,1.097154481942328,0.9483319770279558,1,0
0,0,1,1,0,0,0.438936691510542,0.3195797602540079,1,0
0,0,1,0,0,0,-0.08022100235114842,-0.0035290178103819653,1,0
0,0,2,5,1,0,1.0044477508955976,0.8522726105763804,1,0
0,0,3,10,3,0,0.29987659494044633,0.2147877241250166,1,0
0,0,2,0,0,0,0.5316434225572725,0.5291638325119905,1,0
0,0,3,0,0,0,0.5038314032432533,0.4243717963829992,1,0
0,0,1,0,0,0,-0.4881306189567623,-0.5274891984553385,1,0
0,0,1,4,0,0,1.0137184240002706,0.8522726105763804,1,0
0,0,1,1,0,0,-0.15438638718853276,-0.2131130900683646,1,0
0,0,1,0,0,0,-0.015326290618437113,-0.0035290178103819653,1,0
0,0,1,3,0,0,0.8468463081161559,0.7824112531570528,1,0
0,0,2,0,0,0,0.31841794114979244,0.2147877241250166,1,0
0,0,2,0,2,0,0.3091472680451194,0.2147877241250166,1,0
0,0,1,0,0,0,-0.1173036947698406,0.10999568799602528,1,0
0,0,3,0,0,0,1.0137184240002706,0.8522726105763804,1,0
1,0,2,2,1,0,0.5965381342899837,0.4243717963829992,1,0
0,0,1,0,1,0,-0.15438638718853276,-0.2131130900683646,1,0
0,0,2,0,2,0,0.20716986389371592,0.2147877241250166,1,0
0,0,1,0,0,0,0.8468463081161559,1.1666487189633543,1,0
0,0,1,0,0,0,-0.210010425816571,-0.2131130900683646,1,0
0,0,1,0,0,0,-0.0060556175137640705,-0.10832105393937327,1,0
0,0,1,0,1,0,-0.39542388791003186,-0.5274891984553385,1,0
0,0,2,0,0,0,0.7077862115460603,0.7474805744473891,1,0
0,0,1,0,0,0,0.874658327430175,0.7474805744473891,1,0
0,0,1,0,1,0,-0.15438638718853276,-0.2131130900683646,1,0
0,0,1,10,0,0,0.9488237122675593,0.7474805744473891,1,0
0,0,1,6,0,0,-0.3583411954913397,-0.4226971623263472,1,0
0,0,1,0,0,0,0.8375756350114829,1.0181933344472833,1,0
0,0,2,4,0,0,-0.3027171568633015,-0.4226971623263472,1,0
1,0,1,13,0,0,-0.6642734079455501,-0.7458059403907371,1,0
0,0,1,0,0,0,0.7726809232787716,1.5945495331567356,1,0
0,0,1,4,0,0,-0.46958927274741624,-0.5274891984553385,1,0
0,0,1,7,0,0,-0.5993786962128388,-0.6410139042617458,1,0
0,0,1,10,0,0,-0.7013561003642423,-0.7458059403907371,1,0
1,0,3,6,0,0,-0.5993786962128388,-0.10832105393937327,1,0
0,0,3,0,0,0,2.0613044848283244,2.0311830170275327,1,0
0,0,2,5,1,0,0.5779967880806377,1.376232791221337,1,0
1,0,1,9,0,0,-0.1821984065025519,-0.3179051261973559,1,0
0,0,1,0,0,0,-1.8880022577623918,-1.9159836771644734,1,0
0,0,1,0,0,0,-0.08949167545582146,-0.2131130900683646,1,0
0,0,2,0,0,0,-0.07095032924647537,-0.2131130900683646,1,0
0,0,2,0,0,0,0.9302823660582132,1.384965460898753,1,0
1,0,1,1,0,0,-0.9702056203997605,-1.060182048777711,1,0
0,0,1,0,0,0,-2.0177916812278145,-2.0207757132934647,1,0
0,0,3,0,0,0,0.9117410198488672,0.8872032892860442,1,0
0,0,1,2,0,0,0.7355982308600794,1.384965460898753,1,0
0,0,1,0,0,0,-0.15438638718853276,-0.2131130900683646,1,0
0,0,2,2,0,0,1.9871390999909402,1.7430049176728066,1,0
0,0,2,0,0,0,0.3091472680451194,0.2147877241250166,1,0
0,0,1,0,1,0,-2.0456037005418337,-2.0207757132934647,1,0
0,0,1,12,0,0,0.9117410198488672,0.7474805744473891,1,0
0,0,1,0,0,0,0.4018539990918498,0.4243717963829992,1,0
0,0,1,14,0,0,0.6985155384413873,0.5291638325119905,1,0
0,0,2,1,0,0,1.8758910227348637,1.6993415692857268,1,0
0,0,3,0,0,0,1.8573496765255175,1.6207475421889834,1,0
0,0,3,2,0,0,0.6243501536040028,0.5291638325119905,1,0
0,0,2,0,3,0,0.3091472680451194,0.2147877241250166,1,0
0,0,3,3,0,0,-0.49740129206143535,-0.5274891984553385,1,0
0,0,2,5,0,0,1.0508011164189628,0.8522726105763804,1,0
0,0,1,0,0,0,-0.08949167545582146,-0.2131130900683646,1,0
0,0,1,0,0,0,-0.15438638718853276,-0.2131130900683646,1,0
0,0,1,1,0,0,0.7355982308600794,1.384965460898753,1,0
0,0,1,4,0,0,1.0137184240002706,0.8522726105763804,1,0
0,0,2,0,1,0,0.3091472680451194,0.2147877241250166,1,0
0,0,2,0,0,0,0.6892448653367141,0.9570646467053717,1,0
0,0,6,2,0,0,-0.10803302166516754,-0.2131130900683646,1,0
0,0,1,0,0,0,-0.15438638718853276,-0.2131130900683646,1,0
0,0,2,0,0,0,0.23498188320773505,0.10999568799602528,1,0
0,0,2,0,0,0,1.4772520792339228,1.2627080854149297,1,0
0,0,1,7,0,0,0.3091472680451194,0.5291638325119905,1,0
0,0,3,0,3,0,0.7819515963834446,0.7474805744473891,1,0
0,0,2,3,0,0,0.6985155384413873,0.8522726105763804,1,0
0,0,1,10,0,0,-2.1846637971119294,-2.125567749422456,1,0
0,0,2,0,1,0,1.1527785205703662,0.9570646467053717,1,0
0,0,1,0,0,0,0.17935784457969678,0.10999568799602528,1,0
0,0,2,10,0,0,0.4111246721965229,1.1666487189633543,1,0
0,0,3,0,1,0,0.5223727494525994,0.4243717963829992,1,0
0,0,2,4,2,0,0.5501847687666185,0.4243717963829992,1,0
0,0,1,0,0,0,0.7263275577554064,0.8522726105763804,1,0
0,0,2,0,1,0,0.3091472680451194,0.2147877241250166,1,0
